order_id,order_date,order_year,order_month,order_month_name,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,list_price,discount_percent,selling_price,sales,total_cost,profit,profit_margin_pct
8470,2022-06-25,2022,6,June,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Bookcases,FUR-BO-10001972,4,390,2,382.2,1528.8,1360,168.79999999999995,11.041339612768182
8471,2022-03-28,2022,3,March,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Technology,Accessories,TEC-AC-10002473,2,50,5,47.5,95.0,80,15.0,15.789473684210526
8472,2023-11-06,2023,11,November,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Furnishings,FUR-FU-10000193,3,80,5,76.0,228.0,210,18.0,7.894736842105263
8473,2023-10-13,2023,10,October,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Office Supplies,Labels,OFF-LA-10000081,1,0,3,0.0,0.0,0,0.0,
8474,2022-12-24,2022,12,December,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Storage,OFF-ST-10000876,1,10,5,9.5,9.5,10,-0.5,-5.263157894736842
8475,2022-09-01,2022,9,September,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004492,4,40,2,39.2,156.8,120,36.80000000000001,23.469387755102048
8476,2023-03-12,2023,3,March,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Paper,OFF-PA-10001033,2,70,4,67.2,134.4,120,14.400000000000006,10.714285714285717
8477,2022-12-18,2022,12,December,Standard Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10004039,1,40,3,38.8,38.8,30,8.799999999999997,22.680412371134015
8478,2022-08-20,2022,8,August,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10004552,4,1040,5,988.0,3952.0,3320,632.0,15.991902834008098
8479,2022-10-24,2022,10,October,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10002578,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
8480,2023-01-19,2023,1,January,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004022,2,20,4,19.2,38.4,40,-1.6000000000000014,-4.1666666666666705
8481,2023-09-17,2023,9,September,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004100,2,40,5,38.0,76.0,80,-4.0,-5.263157894736842
8482,2022-02-06,2022,2,February,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10001860,3,20,3,19.4,58.199999999999996,60,-1.8000000000000043,-3.0927835051546464
8483,2022-09-10,2022,9,September,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10001297,2,20,4,19.2,38.4,40,-1.6000000000000014,-4.1666666666666705
8484,2022-09-26,2022,9,September,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,OFF-BI-10004828,5,80,5,76.0,380.0,350,30.0,7.894736842105263
8485,2022-12-14,2022,12,December,Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10002759,10,200,2,196.0,1960.0,1600,360.0,18.367346938775512
8486,2023-10-25,2023,10,October,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000740,2,50,4,48.0,96.0,80,16.0,16.666666666666664
8487,2022-06-29,2022,6,June,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001144,2,110,4,105.6,211.2,180,31.19999999999999,14.772727272727268
8488,2023-07-31,2023,7,July,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000859,3,10,3,9.7,29.099999999999998,30,-0.9000000000000021,-3.0927835051546464
8489,2023-02-22,2023,2,February,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Machines,TEC-MA-10001127,5,8750,2,8575.0,42875.0,40250,2625.0,6.122448979591836
8490,2022-05-03,2022,5,May,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10002557,8,40,5,38.0,304.0,240,64.0,21.052631578947366
8491,2022-09-01,2022,9,September,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10001731,7,20,5,19.0,133.0,140,-7.0,-5.263157894736842
8492,2022-07-07,2022,7,July,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
8493,2023-12-13,2023,12,December,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10000069,8,60,5,57.0,456.0,400,56.0,12.280701754385964
8494,2022-02-19,2022,2,February,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,TEC-CO-10001943,3,480,5,456.0,1368.0,1350,18.0,1.3157894736842104
8495,2023-05-23,2023,5,May,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,1,10,2,9.8,9.8,10,-0.1999999999999993,-2.0408163265306047
8496,2022-12-16,2022,12,December,Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,TEC-AC-10002942,3,170,2,166.6,499.79999999999995,480,19.799999999999955,3.961584633853533
8497,2022-03-27,2022,3,March,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,OFF-AR-10000588,3,60,4,57.599999999999994,172.79999999999998,150,22.799999999999983,13.194444444444436
8498,2023-02-03,2023,2,February,Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,TEC-AC-10002001,3,480,2,470.4,1411.1999999999998,1200,211.19999999999982,14.965986394557811
8499,2022-12-06,2022,12,December,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,OFF-SU-10000381,2,20,2,19.6,39.2,40,-0.7999999999999972,-2.0408163265306047
8500,2022-02-19,2022,2,February,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10001617,6,50,3,48.5,291.0,300,-9.0,-3.0927835051546393
8501,2023-09-12,2023,9,September,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10001878,2,100,2,98.0,196.0,180,16.0,8.16326530612245
8502,2023-07-05,2023,7,July,Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000376,2,20,2,19.6,39.2,40,-0.7999999999999972,-2.0408163265306047
8503,2022-11-26,2022,11,November,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003396,3,180,4,172.79999999999998,518.4,510,8.399999999999977,1.620370370370366
8504,2022-07-15,2022,7,July,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,2,10,2,9.8,19.6,20,-0.3999999999999986,-2.0408163265306047
8505,2022-05-14,2022,5,May,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10003298,4,370,2,362.59999999999997,1450.3999999999999,1400,50.399999999999864,3.4749034749034657
8506,2022-05-27,2022,5,May,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10001757,9,10,5,9.5,85.5,90,-4.5,-5.263157894736842
8507,2023-03-01,2023,3,March,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004633,5,30,5,28.5,142.5,150,-7.5,-5.263157894736842
8508,2022-12-10,2022,12,December,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001453,3,150,2,147.0,441.0,390,51.0,11.564625850340136
8509,2023-12-24,2023,12,December,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,TEC-AC-10004761,11,180,2,176.4,1940.4,1650,290.4000000000001,14.965986394557826
8510,2022-08-17,2022,8,August,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10003691,1,130,4,124.8,124.8,120,4.799999999999997,3.8461538461538445
8511,2022-08-31,2022,8,August,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004965,2,20,3,19.4,38.8,40,-1.2000000000000028,-3.0927835051546464
8512,2023-04-30,2023,4,April,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004233,2,30,5,28.5,57.0,60,-3.0,-5.263157894736842
8513,2022-05-26,2022,5,May,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10003601,2,70,3,67.89999999999999,135.79999999999998,120,15.799999999999983,11.634756995581727
8514,2022-10-27,2022,10,October,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10002787,4,20,3,19.4,77.6,80,-2.4000000000000057,-3.0927835051546464
8515,2022-09-01,2022,9,September,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10003602,3,20,5,19.0,57.0,60,-3.0,-5.263157894736842
8516,2022-04-08,2022,4,April,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10002053,12,40,5,38.0,456.0,480,-24.0,-5.263157894736842
8517,2023-01-10,2023,1,January,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,2,0,4,0.0,0.0,0,0.0,
8518,2023-12-01,2023,12,December,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,FUR-FU-10002501,6,30,4,28.799999999999997,172.79999999999998,180,-7.200000000000017,-4.166666666666677
8519,2022-11-28,2022,11,November,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10002506,1,10,3,9.7,9.7,10,-0.3000000000000007,-3.0927835051546464
8520,2023-03-31,2023,3,March,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10003817,3,180,3,174.6,523.8,510,13.799999999999955,2.6345933562428323
8521,2023-06-15,2023,6,June,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10004860,3,300,5,285.0,855.0,810,45.0,5.263157894736842
8522,2023-02-24,2023,2,February,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002268,14,50,2,49.0,686.0,560,126.0,18.367346938775512
8523,2022-03-29,2022,3,March,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10000148,1,10,2,9.8,9.8,10,-0.1999999999999993,-2.0408163265306047
8524,2022-01-23,2022,1,January,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,7,60,3,58.199999999999996,407.4,350,57.39999999999998,14.089347079037795
8525,2022-07-04,2022,7,July,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,2,40,2,39.2,78.4,60,18.400000000000006,23.469387755102048
8526,2022-08-26,2022,8,August,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003424,6,50,2,49.0,294.0,240,54.0,18.367346938775512
8527,2022-10-14,2022,10,October,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004654,3,10,5,9.5,28.5,30,-1.5,-5.263157894736842
8528,2023-09-30,2023,9,September,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10004571,2,160,4,153.6,307.2,260,47.19999999999999,15.364583333333332
8529,2023-11-02,2023,11,November,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10000675,2,50,4,48.0,96.0,80,16.0,16.666666666666664
8530,2022-10-24,2022,10,October,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10001714,2,240,5,228.0,456.0,460,-4.0,-0.8771929824561403
8531,2022-01-08,2022,1,January,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000380,4,30,5,28.5,114.0,120,-6.0,-5.263157894736842
8532,2023-02-05,2023,2,February,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002713,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
8533,2023-01-31,2023,1,January,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10001370,7,500,2,490.0,3430.0,3080,350.0,10.204081632653061
8534,2023-06-24,2023,6,June,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,3,390,5,370.5,1111.5,990,121.5,10.931174089068826
8535,2023-02-26,2023,2,February,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,OFF-LA-10003223,2,10,5,9.5,19.0,20,-1.0,-5.263157894736842
8536,2022-07-09,2022,7,July,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,3,60,3,58.199999999999996,174.6,150,24.599999999999994,14.089347079037799
8537,2022-11-05,2022,11,November,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003707,4,20,3,19.4,77.6,80,-2.4000000000000057,-3.0927835051546464
8538,2022-12-07,2022,12,December,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000552,5,30,5,28.5,142.5,150,-7.5,-5.263157894736842
8539,2023-06-18,2023,6,June,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003183,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
8540,2022-11-18,2022,11,November,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,TEC-CO-10000971,2,480,2,470.4,940.8,800,140.79999999999995,14.96598639455782
8541,2022-02-14,2022,2,February,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003910,5,30,4,28.799999999999997,144.0,150,-6.0,-4.166666666666666
8542,2023-01-22,2023,1,January,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001172,2,30,5,28.5,57.0,40,17.0,29.82456140350877
8543,2022-11-06,2022,11,November,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001270,7,420,3,407.4,2851.7999999999997,2380,471.7999999999997,16.543937162493854
8544,2022-05-27,2022,5,May,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10004571,2,200,3,194.0,388.0,360,28.0,7.216494845360824
8545,2022-11-23,2022,11,November,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004053,1,20,5,19.0,19.0,20,-1.0,-5.263157894736842
8546,2023-01-07,2023,1,January,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,4,40,4,38.4,153.6,160,-6.400000000000006,-4.1666666666666705
8547,2022-10-03,2022,10,October,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000962,2,30,3,29.099999999999998,58.199999999999996,40,18.199999999999996,31.271477663230236
8548,2022-01-08,2022,1,January,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001266,3,40,5,38.0,114.0,120,-6.0,-5.263157894736842
8549,2022-05-22,2022,5,May,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10000452,4,10,3,9.7,38.8,40,-1.2000000000000028,-3.0927835051546464
8550,2023-09-04,2023,9,September,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10000073,4,20,2,19.6,78.4,80,-1.5999999999999943,-2.0408163265306047
8551,2023-02-10,2023,2,February,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002368,3,10,4,9.6,28.799999999999997,30,-1.2000000000000028,-4.166666666666677
8552,2023-12-01,2023,12,December,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10004248,4,10,5,9.5,38.0,40,-2.0,-5.263157894736842
8553,2023-12-29,2023,12,December,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10004202,3,720,5,684.0,2052.0,1980,72.0,3.508771929824561
8554,2022-12-15,2022,12,December,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10000927,8,240,3,232.79999999999998,1862.3999999999999,1760,102.39999999999986,5.498281786941574
8555,2023-04-04,2023,4,April,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002530,7,1060,4,1017.5999999999999,7123.199999999999,6510,613.1999999999989,8.608490566037721
8556,2022-09-13,2022,9,September,Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,TEC-AC-10002567,7,450,3,436.5,3055.5,2660,395.5,12.943871706758307
8557,2022-07-15,2022,7,July,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,9,150,5,142.5,1282.5,1260,22.5,1.7543859649122806
8558,2022-12-06,2022,12,December,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,3,450,2,441.0,1323.0,1140,183.0,13.83219954648526
8559,2022-05-16,2022,5,May,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002945,9,50,3,48.5,436.5,360,76.5,17.525773195876287
8560,2023-02-11,2023,2,February,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004345,3,290,3,281.3,843.9000000000001,720,123.90000000000009,14.681834340561686
8561,2022-06-25,2022,6,June,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004912,3,130,2,127.39999999999999,382.2,330,52.19999999999999,13.657770800627942
8562,2023-03-13,2023,3,March,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,2,0,2,0.0,0.0,0,0.0,
8563,2023-03-30,2023,3,March,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000847,5,1450,2,1421.0,7105.0,6650,455.0,6.403940886699508
8564,2023-10-25,2023,10,October,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,OFF-BI-10000822,3,0,2,0.0,0.0,0,0.0,
8565,2023-06-03,2023,6,June,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,FUR-FU-10000747,6,220,3,213.4,1280.4,1200,80.40000000000009,6.279287722586699
8566,2023-01-05,2023,1,January,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,3,70,2,68.6,205.79999999999998,180,25.799999999999983,12.53644314868804
8567,2023-07-21,2023,7,July,First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,OFF-PA-10000697,4,20,4,19.2,76.8,80,-3.200000000000003,-4.1666666666666705
8568,2022-07-24,2022,7,July,First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10002787,6,30,2,29.4,176.39999999999998,180,-3.6000000000000227,-2.040816326530625
8569,2022-08-30,2022,8,August,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10004318,7,970,5,921.5,6450.5,5670,780.5,12.099837221920781
8570,2023-02-10,2023,2,February,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10001721,13,220,5,209.0,2717.0,2340,377.0,13.875598086124402
8571,2023-03-19,2023,3,March,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,TEC-CO-10004202,2,480,5,456.0,912.0,840,72.0,7.894736842105263
8572,2023-03-04,2023,3,March,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,3,10,5,9.5,28.5,30,-1.5,-5.263157894736842
8573,2023-01-05,2023,1,January,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,5,1000,3,970.0,4850.0,4100,750.0,15.463917525773196
8574,2023-12-24,2023,12,December,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000249,2,20,5,19.0,38.0,40,-2.0,-5.263157894736842
8575,2022-08-10,2022,8,August,Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000053,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
8576,2022-02-11,2022,2,February,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,OFF-AP-10000804,4,10,3,9.7,38.8,40,-1.2000000000000028,-3.0927835051546464
8577,2023-11-04,2023,11,November,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004188,1,100,4,96.0,96.0,90,6.0,6.25
8578,2022-10-10,2022,10,October,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,FUR-TA-10004915,2,610,4,585.6,1171.2,1020,151.20000000000005,12.909836065573774
8579,2022-05-20,2022,5,May,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10001228,2,30,3,29.099999999999998,58.199999999999996,60,-1.8000000000000043,-3.0927835051546464
8580,2022-06-26,2022,6,June,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,OFF-LA-10002368,1,0,4,0.0,0.0,0,0.0,
8581,2023-05-09,2023,5,May,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,FUR-FU-10003489,3,10,5,9.5,28.5,30,-1.5,-5.263157894736842
8582,2022-09-16,2022,9,September,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,OFF-PA-10000289,2,10,4,9.6,19.2,20,-0.8000000000000007,-4.1666666666666705
8583,2023-03-13,2023,3,March,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,2,20,2,19.6,39.2,40,-0.7999999999999972,-2.0408163265306047
8584,2022-08-06,2022,8,August,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,OFF-ST-10000636,5,70,4,67.2,336.0,300,36.0,10.714285714285714
8585,2022-02-17,2022,2,February,Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,OFF-BI-10003676,2,20,5,19.0,38.0,40,-2.0,-5.263157894736842
8586,2022-07-30,2022,7,July,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001116,7,10,2,9.8,68.60000000000001,70,-1.3999999999999915,-2.0408163265305994
8587,2023-05-24,2023,5,May,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,5,1290,2,1264.2,6321.0,5400,921.0,14.570479354532512
8588,2023-01-06,2023,1,January,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,5,170,3,164.9,824.5,800,24.5,2.9714978775015157
8589,2022-11-28,2022,11,November,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002583,2,50,4,48.0,96.0,100,-4.0,-4.166666666666666
8590,2023-09-11,2023,9,September,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002053,2,0,4,0.0,0.0,0,0.0,
8591,2022-06-23,2022,6,June,First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10004846,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
8592,2023-02-02,2023,2,February,First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,OFF-EN-10003134,2,20,2,19.6,39.2,40,-0.7999999999999972,-2.0408163265306047
8593,2023-02-09,2023,2,February,First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,FUR-FU-10001025,3,10,3,9.7,29.099999999999998,30,-0.9000000000000021,-3.0927835051546464
8594,2022-06-07,2022,6,June,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,TEC-AC-10002567,3,190,5,180.5,541.5,510,31.5,5.8171745152354575
8595,2022-06-28,2022,6,June,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10004094,4,500,5,475.0,1900.0,1760,140.0,7.368421052631578
8596,2023-01-19,2023,1,January,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004364,2,10,3,9.7,19.4,20,-0.6000000000000014,-3.0927835051546464
8597,2023-07-25,2023,7,July,First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10000474,1,40,2,39.2,39.2,30,9.200000000000003,23.469387755102048
8598,2023-12-28,2023,12,December,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004308,4,70,5,66.5,266.0,280,-14.0,-5.263157894736842
8599,2022-12-31,2022,12,December,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10002012,3,0,2,0.0,0.0,0,0.0,
8600,2023-02-10,2023,2,February,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10002586,3,10,2,9.8,29.400000000000002,30,-0.5999999999999979,-2.0408163265306047
8601,2022-04-11,2022,4,April,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,OFF-AP-10000692,2,40,2,39.2,78.4,80,-1.5999999999999943,-2.0408163265306047
8602,2023-04-14,2023,4,April,Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10001553,1,10,4,9.6,9.6,10,-0.40000000000000036,-4.1666666666666705
8603,2022-06-21,2022,6,June,Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,TEC-PH-10004908,7,480,4,460.79999999999995,3225.5999999999995,2870,355.59999999999945,11.02430555555554
8604,2023-03-21,2023,3,March,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002217,2,30,4,28.799999999999997,57.599999999999994,60,-2.4000000000000057,-4.166666666666677
8605,2023-03-01,2023,3,March,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,TEC-AC-10002942,3,170,5,161.5,484.5,450,34.5,7.120743034055728
8606,2022-08-13,2022,8,August,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,TEC-PH-10002890,5,180,2,176.4,882.0,750,132.0,14.965986394557824
8607,2022-09-30,2022,9,September,Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,TEC-AC-10003614,2,20,4,19.2,38.4,40,-1.6000000000000014,-4.1666666666666705
8608,2022-12-30,2022,12,December,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10002878,2,60,4,57.599999999999994,115.19999999999999,100,15.199999999999989,13.194444444444436
